Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,20/02/2018 10:29:16,18612203,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107456382,18600000.0,0.0,18600000.0,18600000.0,18600000.0,18600000.0,0.0,18600000.0,18600000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.107456382,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,18600000.0,0.0,18600000.0,18600000.0,DDoS
443,6,20/02/2018 04:39:50,469161,9,7,522.0,3285.0,204.0,0.0,58.0,85.57598962325822,1430.0,0.0,469.2857142857143,663.1738621421772,8114.485219359665,34.10343144464267,31277.400000000005,50481.53212498324,151921.0,1.0,469161.0,58645.125,60877.17249496845,151921.0,13.0,219578.0,36596.333333333336,50922.20801837512,108579.0,1.0,0,0,0,0,192,152,19.1831801876115,14.920251257031168,0.0,1430.0,223.94117647058823,462.1092228288994,213544.93382352943,0,0,1,1,0,0,0,1,0.0,237.9375,58.0,469.2857142857143,0,0,0,0,0,0,9,522,7,3285,8192,172,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,01/03/2018 02:21:57,60660650,14,13,1017.0,3306.0,682.0,0.0,72.64285714,185.7080451,1460.0,0.0,254.3076923,538.4357567,71.26530955,0.445099088,2333101.923,4287376.199,10000000.0,1.0,60700000.0,4666203.846,5203173.95,10100000.0,223.0,60600000.0,5049329.917,5247845.955,10100000.0,1.0,0,0,0,0,292,264,0.23079212,0.214306968,0.0,1460.0,154.3928571,393.2049074,154610.0992,0,0,1,1,0,0,0,1,0.0,160.1111111,72.64285714,254.3076923,0,0,0,0,0,0,14,1017,13,3306,8192,31372,9,20,93525.5,61137.06449,218321.0,68528.0,10000000.0,1829.650103,10000000.0,10000000.0,Benign
54693,6,20/02/2018 03:35:55,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818185,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,90909.09090909093,90909.09090909093,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,176,258,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 03:04:25,368131,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43284863268782,368131.0,0.0,368131.0,368131.0,368131.0,368131.0,0.0,368131.0,368131.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,5.43284863268782,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2239,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,28/02/2018 03:45:23,30465505,10,14,895.0,4037.0,570.0,0.0,89.5,182.4172567,1460.0,0.0,288.3571429,525.3021998,161.8880107,0.787776208,1324587.174,3435998.91,10200000.0,0.0,20700000.0,2302508.556,4459076.705,10200000.0,619.0,30400000.0,2340502.923,4383295.265,10200000.0,0.0,0,0,0,0,212,292,0.328240087,0.459536121,0.0,1460.0,197.28,416.2306572,173247.96,0,0,1,1,0,0,0,1,1.0,205.5,89.5,288.3571429,0,0,0,0,0,0,10,895,14,4037,8192,63,5,20,156481.6667,200720.7287,388254.0,40589.0,9998686.667,259332.4548,10200000.0,9702326.0,Benign
445,6,23/02/2018 10:48:07,942506,7,5,364.0,582.0,103.0,0.0,52.0,49.2172056636,409.0,0.0,116.4,167.0353256051,1003.7071382039,12.7320144381,85682.3636363636,97852.3947957052,188137.0,31.0,942506.0,157084.333333333,76910.8753835676,190874.0,110.0,754546.0,188636.5,1186.2415437001,190403.0,187945.0,0,0,0,0,148,108,7.4270084222,5.3050060159,0.0,409.0,72.7692307692,109.5332170669,11997.5256410256,0,0,1,1,0,0,0,1,0.0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,63964,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50233,6,23/02/2018 10:08:43,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,20/02/2018 12:00:25,59873197,12,22,1156.0,13358.0,517.0,0.0,96.33333333333334,156.7269387608057,1460.0,0.0,607.1818181818181,673.8957554232621,242.41231013603635,0.5678667868695905,1814339.3030303027,10155335.074105868,58369457.0,0.0,58524856.0,5320441.454545454,17610154.416789204,58417028.0,40.0,59861587.0,2850551.7619047617,12727288.76956292,58381134.0,0.0,0,0,0,0,252,452,0.200423571836326,0.3674432150332644,0.0,1460.0,414.6857142857142,594.3456496522072,353246.7512605041,0,0,0,1,0,0,0,0,1.0,426.88235294117646,96.33333333333331,607.1818181818181,0,0,0,0,0,0,12,1156,22,13358,8192,32,6,20,93256.0,0.0,93256.0,93256.0,58369457.0,0.0,58369457.0,58369457.0,Benign
3389,6,20/02/2018 10:52:14,25807893,10,11,1187.0,1618.0,677.0,0.0,118.7,207.72206323728724,1173.0,0.0,147.0909090909091,350.7655782842594,108.68767938552752,0.8137045515494039,1290394.65,2922363.561855932,11828142.0,4.0,25807893.0,2867543.6666666665,4127128.713682613,11992832.0,4.0,25641561.0,2564156.1,3802830.630772599,11828142.0,162528.0,0,0,0,0,224,256,0.3874783578806685,0.4262261936687354,0.0,1173.0,127.5,279.4512905848241,78093.02380952382,0,0,1,1,0,0,0,1,1.0,133.57142857142858,118.7,147.0909090909091,0,0,0,0,0,0,10,1187,11,1618,8192,62856,6,20,3612741.5,3952883.177431443,6407852.0,817631.0,8963127.5,4051742.362295572,11828142.0,6098113.0,Benign
53516,6,20/02/2018 01:20:35,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,229,258,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 10:42:10,5913631,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33820169,5913631.0,0.0,5913631.0,5913631.0,5913631.0,5913631.0,0.0,5913631.0,5913631.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.33820169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,5913631.0,0.0,5913631.0,5913631.0,DDoS
52369,6,22/02/2018 02:57:12,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,127,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,16/02/2018 01:46:52,31855,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.78449223,31855.0,0.0,31855.0,31855.0,31855.0,31855.0,0.0,31855.0,31855.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,62.78449223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53,17,22/02/2018 01:19:38,473,1,1,45.0,61.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,224101.479915433,4228.3298097252,473.0,0.0,473.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2114.1649048626,2114.1649048626,45.0,61.0,50.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1.0,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,20/02/2018 03:08:14,210540,2,2,98.0,130.0,49.0,49.0,49.0,0.0,65.0,65.0,65.0,0.0,1082.9296095753775,18.99876508026978,70180.0,120880.6990093952,209761.0,348.0,210109.0,210109.0,0.0,210109.0,210109.0,210192.0,210192.0,0.0,210192.0,210192.0,0,0,0,0,16,16,9.49938254013489,9.49938254013489,49.0,65.0,55.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,69.25,49.0,65.0,0,0,0,0,0,0,2,98,2,130,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,21/02/2018 02:22:59,2588,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.797527,2588.0,0.0,2588.0,2588.0,2588.0,2588.0,0.0,2588.0,2588.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,772.797527,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53,17,14/02/2018 08:59:49,2530,1,1,32.0,134.0,32.0,32.0,32.0,0.0,134.0,134.0,134.0,0.0,65612.6482213439,790.5138339921,2530.0,0.0,2530.0,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,395.256916996,395.256916996,32.0,134.0,66.0,58.8897274573,3468.0,0,0,0,0,0,0,0,0,1.0,99.0,32.0,134.0,0,0,0,0,0,0,1,32,1,134,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,15/02/2018 10:41:14,118060916,38,51,10166.0,42968.0,1084.0,0.0,267.5263157895,434.347397196,1460.0,0.0,842.5098039216,654.1617650872,450.0558000075,0.7538481236,1341601.31818182,3347571.39067201,10196181.0,0.0,118060916.0,3190835.56756757,4601943.80432974,10236844.0,15.0,113809947.0,2276198.94,4198743.18177808,10236610.0,0.0,0,0,0,0,772,1164,0.3218677382,0.4319803854,0.0,1460.0,590.3777777778,635.3643133955,403687.810736579,0,0,0,1,0,0,0,0,1.0,597.0112359551,267.5263157895,842.5098039216,0,0,0,0,0,0,38,10166,51,42968,8192,1576,24,20,279659.454545455,838498.5669535,2807601.0,17097.0,10064579.9090909,79639.1894100572,10196181.0,9963644.0,Benign
443,6,23/02/2018 08:45:42,60303680,11,9,3560.0,4556.0,965.0,0.0,323.6363636364,390.1213331073,1460.0,0.0,506.2222222222,603.9734633611,134.5854846669,0.3316547183,3173877.89473684,13749298.2946897,59951263.0,1.0,60303680.0,6030368.0,18945949.7852828,59951263.0,348.0,273621.0,34202.625,33256.1376459294,86320.0,1.0,0,0,0,0,232,192,0.182410095,0.1492446232,0.0,1460.0,386.4761904762,487.9585657664,238103.561904762,0,0,0,1,0,0,0,0,0.0,405.8,323.6363636364,506.2222222222,0,0,0,0,0,0,11,3560,9,4556,8192,513,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,20/02/2018 04:50:44,318,1,1,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,314465.40880503145,6289.30817610063,318.0,0.0,318.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3144.654088050315,3144.654088050315,42.0,58.0,47.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,20/02/2018 10:00:45,407,1,1,35.0,99.0,35.0,35.0,35.0,0.0,99.0,99.0,99.0,0.0,329238.3292383292,4914.004914004914,407.0,0.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2457.002457002457,2457.002457002457,35.0,99.0,56.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,84.5,35.0,99.0,0,0,0,0,0,0,1,35,1,99,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,20/02/2018 12:55:10,268,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7462.686567164179,268.0,0.0,268.0,268.0,268.0,268.0,0.0,268.0,268.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,7462.686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,22/02/2018 02:06:52,5730422,4,4,97.0,232.0,97.0,0.0,24.25,48.5,232.0,0.0,58.0,116.0,57.4128746539,1.3960577423,818631.714285714,2138732.59867503,5668547.0,42.0,61875.0,20625.0,35457.7073003882,61568.0,108.0,5730265.0,1910088.33333333,3307902.38668697,5729725.0,241.0,0,0,0,0,92,92,0.6980288712,0.6980288712,0.0,232.0,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1.0,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 03:36:22,2229,1,1,41.0,127.0,41.0,41.0,41.0,0.0,127.0,127.0,127.0,0.0,75370.12113,897.2633468,2229.0,0.0,2229.0,2229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,448.6316734,448.6316734,41.0,127.0,69.66666667,49.65212315,2465.333333,0,0,0,0,0,0,0,0,1.0,104.5,41.0,127.0,0,0,0,0,0,0,1,41,1,127,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,21/02/2018 02:13:40,3273,3,4,340.0,935.0,340.0,0.0,113.3333333,196.2990915,935.0,0.0,233.75,467.5,389550.8708,2138.710663,545.5,739.1004668,1685.0,7.0,1978.0,989.0,984.2926394,1685.0,293.0,3266.0,1088.666667,994.0323603,1984.0,19.0,0,0,0,0,72,92,916.5902841,1222.120379,0.0,935.0,159.375,335.22314,112374.5536,0,0,1,1,0,0,0,1,1.0,182.1428571,113.3333333,233.75,0,0,0,0,0,0,3,340,4,935,65535,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080,6,02/03/2018 02:08:16,11827,3,4,326.0,129.0,326.0,0.0,108.6666667,188.2161878,112.0,0.0,32.25,53.7672453,38471.2945,591.8660692,1971.166667,4333.469438,10807.0,1.0,670.0,335.0,329.51176,568.0,102.0,11295.0,3765.0,6103.390205,10807.0,1.0,0,0,0,0,72,92,253.6568868,338.2091824,0.0,326.0,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1.0,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
53,17,23/02/2018 12:50:15,18751,1,1,40.0,96.0,40.0,40.0,40.0,0.0,96.0,96.0,96.0,0.0,7252.9465095195,106.6609780812,18751.0,0.0,18751.0,18751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,53.3304890406,53.3304890406,40.0,96.0,58.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1.0,88.0,40.0,96.0,0,0,0,0,0,0,1,40,1,96,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,21/02/2018 02:22:34,3782,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.8207298,3782.0,0.0,3782.0,3782.0,3782.0,3782.0,0.0,3782.0,3782.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,528.8207298,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
51294,6,22/02/2018 11:12:27,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74074.0740740741,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,37037.037037037,37037.037037037,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,117,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,21/02/2018 02:16:31,11192,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.6990708,11192.0,0.0,11192.0,11192.0,11192.0,11192.0,0.0,11192.0,11192.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,178.6990708,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80,6,20/02/2018 10:20:59,15995323,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12503655,16000000.0,0.0,16000000.0,16000000.0,16000000.0,16000000.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.12503655,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,16000000.0,0.0,16000000.0,16000000.0,DDoS
80,6,21/02/2018 02:12:55,22325,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58566629,22325.0,0.0,22325.0,22325.0,22325.0,22325.0,0.0,22325.0,22325.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,89.58566629,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,0,20/02/2018 12:27:55,112695997,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5590260672701622,1817677.3709677416,2925219.090316284,22187230.0,60112.0,112695997.0,1817677.3709677416,2925219.090316284,22187230.0,60112.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5590260672701622,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,63,0,0,0,-1,-1,0,0,39848357.0,40798661.203037046,68697367.0,10999347.0,14093678.0,11446011.006171888,22187230.0,6000126.0,Benign
53,17,20/02/2018 01:31:17,1481,1,1,35.0,109.0,35.0,35.0,35.0,0.0,109.0,109.0,109.0,0.0,97231.6002700878,1350.4388926401082,1481.0,0.0,1481.0,1481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,675.2194463200541,675.2194463200541,35.0,109.0,59.66666666666667,42.72391992003231,1825.3333333333333,0,0,0,0,0,0,0,0,1.0,89.5,35.0,109.0,0,0,0,0,0,0,1,35,1,109,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,15/02/2018 05:09:13,348,1,1,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,287356.32183908,5747.1264367816,348.0,0.0,348.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2873.5632183908,2873.5632183908,42.0,58.0,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1.0,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,23/02/2018 01:41:47,66063,2,2,80.0,420.0,40.0,40.0,40.0,0.0,210.0,210.0,210.0,0.0,7568.533066921,60.5482645354,22021.0,24787.1447327037,48881.0,29.0,48881.0,48881.0,0.0,48881.0,48881.0,29.0,29.0,0.0,29.0,29.0,0,0,0,0,16,16,30.2741322677,30.2741322677,40.0,210.0,108.0,93.1128347759,8670.0,0,0,0,0,0,0,0,0,1.0,135.0,40.0,210.0,0,0,0,0,0,0,2,80,2,420,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 10:52:19,1101857,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,893.0378443,6.352911494,183642.8333,449638.2358,1101463.0,3.0,363.0,181.5,228.3954903,343.0,20.0,1101854.0,367284.6667,635817.1107,1101463.0,24.0,0,0,0,0,72,92,2.722676355,3.630235139,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
445,6,20/02/2018 08:57:08,809245,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,673.4672441596797,11.121477426490124,101155.625,108973.8154904818,214101.0,38.0,809183.0,202295.75,157426.5404887308,384621.0,38.0,809192.0,269730.6666666667,97861.24828722212,382726.0,212303.0,0,0,0,0,112,92,6.178598570272291,4.942878856217833,0.0,140.0,54.5,64.19804427619964,4121.388888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555556,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,23/02/2018 11:16:11,15402516,10,11,350.0,3644.0,192.0,0.0,35.0,67.8658808075,1460.0,0.0,331.2727272727,581.4574947336,259.3082844387,1.3634136137,770125.8,2449063.63248862,9956885.0,1.0,15402516.0,1711390.66666667,3533353.96599424,9956885.0,35.0,10198675.0,1019867.5,3171546.16782965,10046028.0,1.0,0,0,0,0,212,228,0.649244578,0.7141690358,0.0,1460.0,181.5454545455,431.8672334865,186509.307359307,0,0,0,1,0,0,0,0,1.0,190.1904761905,35.0,331.2727272727,0,0,0,0,0,0,10,350,11,3644,8192,6213,4,20,140616.0,143142.454142718,241833.0,39399.0,7560624.5,3388824.09807893,9956885.0,5164364.0,Benign
80,6,21/02/2018 02:30:29,25782,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.57350089,25782.0,0.0,25782.0,25782.0,25782.0,25782.0,0.0,25782.0,25782.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,77.57350089,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
445,6,20/02/2018 01:08:12,204591,5,4,286.0,170.0,103.0,0.0,57.2,52.48523601928451,131.0,0.0,42.5,61.7980582219215,2228.8370456178427,43.99020484772058,25573.875,35126.98916965415,68249.0,3.0,204496.0,51124.0,34081.46673291316,68407.0,3.0,204559.0,68186.33333333333,141.0827180533935,68344.0,68072.0,0,0,0,0,112,92,24.439002693178097,19.55120215454248,0.0,131.0,45.6,52.98469380658699,2807.3777777777777,0,0,0,1,0,0,0,0,0.0,50.66666666666666,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,20/02/2018 12:07:04,6381643,15,9,1460.0,1731.0,741.0,0.0,97.33333333333331,189.91263655641643,1179.0,0.0,192.3333333333333,386.0744746807279,500.027970853274,3.760786994822493,277462.73913043475,423249.68745606433,1561415.0,44.0,6381643.0,455831.6428571429,503547.4574679144,1561415.0,8010.0,6183568.0,772946.0,621837.2596365432,1791149.0,243007.0,0,0,0,0,312,192,2.350491871764058,1.4102951230584349,0.0,1179.0,127.64000000000004,271.1933320222556,73545.82333333335,0,0,1,1,0,0,0,1,0.0,132.95833333333334,97.33333333333331,192.3333333333333,0,0,0,0,0,0,15,1460,9,1731,8192,64000,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
