Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,6,14/02/2018 08:32:12,6018488,4,4,97.0,232.0,97.0,0.0,24.25,48.5,232.0,0.0,58.0,116.0,54.6648925777,1.3292375095,859784.0,2247600.5818611,5956601.0,41.0,61887.0,20629.0,35477.609375492,61595.0,116.0,6018353.0,2006117.66666667,3474282.89888724,6017874.0,185.0,0,0,0,0,92,92,0.6646187547,0.6646187547,0.0,232.0,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1.0,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54653,6,20/02/2018 03:51:44,22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,45454.545454545456,45454.545454545456,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,180,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59867,6,20/02/2018 04:40:13,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31250.0,64.0,0.0,64.0,64.0,64.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,31250.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 12:53:01,2331763,8,7,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,225.8571428571429,430.0986044197418,1170.359080232425,6.43290077079017,166554.5,250093.9669763378,953158.0,4.0,2331763.0,333109.0,401061.61312488304,1223081.0,4.0,2114725.0,352454.1666666666,294945.0696956412,953158.0,219422.0,0,0,0,0,172,152,3.430880411088091,3.00202035970208,0.0,1173.0,170.56250000000003,319.4332415909987,102037.59583333335,0,0,1,1,0,0,0,1,0.0,181.9333333333333,143.5,225.8571428571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65250,6,21/02/2018 02:22:20,1164,5,2,935.0,313.0,935.0,0.0,187.0,418.1447118,313.0,0.0,156.5,221.3244225,1072164.948,6013.745704,194.0,241.3735694,614.0,6.0,1164.0,291.0,439.7279462,937.0,6.0,614.0,614.0,0.0,614.0,614.0,0,0,0,0,124,40,4295.532646,1718.213058,0.0,935.0,156.0,333.2750901,111072.2857,0,0,1,1,0,0,0,1,0.0,178.2857143,187.0,156.5,0,0,0,0,0,0,5,935,2,313,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 04:56:27,2360947,8,7,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,225.8571428571429,430.0986044197418,1155.8921060066152,6.353382773946217,168639.07142857142,246543.7658948404,937517.0,62.0,2360947.0,337278.14285714284,400167.8708523165,1224186.0,72.0,2137925.0,356320.8333333334,285874.4183836089,937517.0,223906.0,0,0,0,0,172,152,3.388470812771316,2.9649119611749017,0.0,1173.0,170.56250000000003,319.4332415909987,102037.59583333335,0,0,1,1,0,0,0,1,0.0,181.9333333333333,143.5,225.8571428571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 10:36:25,4331386,10,8,1148.0,1640.0,677.0,0.0,114.8,210.0924664152536,1173.0,0.0,205.0,402.5401488405491,643.673872520251,4.155713667634332,254787.41176470587,546432.2499008978,2191844.0,50.0,4331386.0,481265.1111111111,726871.6490336248,2191844.0,123.0,4213631.0,601947.2857142858,824929.5976347951,2354944.0,112592.0,0,0,0,0,224,172,2.3087298153524065,1.8469838522819253,0.0,1173.0,146.73684210526315,297.2473422187999,88355.98245614034,0,0,1,1,0,0,0,1,0.0,154.88888888888889,114.8,205.0,0,0,0,0,0,0,10,1148,8,1640,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,20/02/2018 10:59:03,265311,2,1,73.0,125.0,73.0,0.0,36.5,51.61879502661797,125.0,125.0,125.0,0.0,746.2939719800536,11.307484423940204,132655.5,132897.18399010567,226628.0,38683.0,265311.0,265311.0,0.0,265311.0,265311.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,7.5383229492934705,3.7691614746467352,0.0,125.0,67.75,51.38984984086514,2640.9166666666665,0,1,0,0,1,0,0,0,0.0,90.33333333333331,36.5,125.0,0,0,0,0,0,0,2,73,1,125,253,6880,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 09:30:42,1809840,10,8,1488.0,1731.0,773.0,0.0,148.8,229.2140193501843,1179.0,0.0,216.375,405.4647906151303,1778.6102638907307,9.94563055297706,106461.17647058824,222715.5153340903,951629.0,27.0,1809840.0,201093.3333333333,346065.9839600679,1116161.0,33.0,1719710.0,245672.8571428572,312594.1611757053,951629.0,106290.0,0,0,0,0,212,172,5.525350307209478,4.420280245767582,0.0,1179.0,169.42105263157896,304.9823885242253,93014.25730994152,0,0,1,1,0,0,0,1,0.0,178.83333333333334,148.8,216.375,0,0,0,0,0,0,10,1488,8,1731,8192,62597,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51725,6,20/02/2018 01:16:47,156,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12820.51282051282,156.0,0.0,156.0,156.0,156.0,156.0,0.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,12820.51282051282,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,131,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6,16/02/2018 10:54:02,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52174,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,43478.26087,43478.26087,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,16/02/2018 01:47:39,878,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277.904328,878.0,0.0,878.0,878.0,878.0,878.0,0.0,878.0,878.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2277.904328,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,22/02/2018 10:54:47,83,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24096.3855421687,83.0,0.0,83.0,83.0,83.0,83.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,24096.3855421687,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39614,6,16/02/2018 01:48:18,3273823,5,3,935.0,377.0,935.0,0.0,187.0,418.1447118,377.0,0.0,125.6666667,217.6610515,400.754714,2.443626305,467689.0,1214228.601,3221194.0,7.0,3273823.0,818455.75,1601911.393,3221201.0,30.0,38957.0,19478.5,14222.03869,29535.0,9422.0,0,0,0,0,168,104,1.52726644,0.916359864,0.0,935.0,145.7777778,321.1490222,103136.6944,0,0,0,0,1,0,0,0,0.0,164.0,187.0,125.6666667,0,0,0,0,0,0,5,935,3,377,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,21/02/2018 02:15:41,3965,3,4,336.0,935.0,336.0,0.0,112.0,193.9896904,935.0,0.0,233.75,467.5,320554.855,1765.447667,660.8333333,1293.979199,3284.0,5.0,3585.0,1792.5,2109.299528,3284.0,301.0,3960.0,1320.0,1970.57073,3588.0,27.0,0,0,0,0,72,92,756.6204288,1008.827238,0.0,935.0,158.875,334.918087,112170.125,0,0,1,1,0,0,0,1,1.0,181.5714286,112.0,233.75,0,0,0,0,0,0,3,336,4,935,65535,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,20/02/2018 10:14:58,117207727,12,14,598.0,7681.0,198.0,0.0,49.833333333333336,70.74773794435004,1460.0,0.0,548.6428571428571,702.6352163482466,70.635274754539,0.2218283782604196,4688309.079999999,16163856.512029454,58560823.0,0.0,117207727.0,10655247.90909091,23616214.430473868,58560823.0,55.0,117067647.0,9005203.615384616,21936211.21876978,58623231.0,0.0,0,0,0,0,252,292,0.1023823284278859,0.1194460498325336,0.0,1460.0,306.6296296296296,560.8526577486316,314555.7037037037,0,0,1,1,0,0,0,1,1.0,318.4230769230769,49.833333333333336,548.6428571428571,0,0,0,0,0,0,12,598,14,7681,8192,62,6,20,138959.5,108449.67413736196,215645.0,62274.0,58394784.5,234813.8985760852,58560823.0,58228746.0
3389,6,20/02/2018 10:25:50,3047734,9,7,1048.0,1429.0,581.0,0.0,116.44444444444444,188.607470100677,1149.0,0.0,204.1428571428571,420.4990798925441,812.7349696528634,5.249801984031414,203182.26666666663,266110.9361830316,953112.0,78.0,3047734.0,380966.75,375222.05060841737,1219812.0,2886.0,2839408.0,473234.6666666667,379997.6978849564,971540.0,190260.0,0,0,0,0,192,152,2.9530136160176705,2.296788368013744,0.0,1149.0,145.70588235294122,295.62851788728926,87396.2205882353,0,0,0,1,0,0,0,0,0.0,154.8125,116.44444444444444,204.1428571428572,0,0,0,0,0,0,9,1048,7,1429,8192,62952,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,16/02/2018 01:46:57,2798,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.7962831,2798.0,0.0,2798.0,2798.0,2798.0,2798.0,0.0,2798.0,2798.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,714.7962831,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,21/02/2018 02:15:07,12638,3,4,276.0,935.0,276.0,0.0,92.0,159.3486743,935.0,0.0,233.75,467.5,95822.12375,553.8851084,2106.333333,4468.506089,11199.0,4.0,12066.0,6033.0,7305.827263,11199.0,867.0,12632.0,4210.666667,6806.230773,12064.0,22.0,0,0,0,0,72,92,237.3793322,316.5057762,0.0,935.0,151.375,331.0342829,109583.6964,0,0,1,1,0,0,0,1,1.0,173.0,92.0,233.75,0,0,0,0,0,0,3,276,4,935,65535,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,20/02/2018 02:14:03,103247104,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295576096739721,1613236.0000000002,1938423.729303901,12245602.0,443545.0,103247104.0,1613236.0000000002,1938423.729303901,12245602.0,443545.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6295576096739721,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,65,0,0,0,-1,-1,0,0,76747747.0,0.0,76747747.0,76747747.0,10953050.0,1827944.5684724688,12245602.0,9660498.0
53,17,15/02/2018 08:51:58,1630,1,1,37.0,157.0,37.0,37.0,37.0,0.0,157.0,157.0,157.0,0.0,119018.404907975,1226.9938650307,1630.0,0.0,1630.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,613.4969325153,613.4969325153,37.0,157.0,77.0,69.2820323028,4800.0,0,0,0,0,0,0,0,0,1.0,115.5,37.0,157.0,0,0,0,0,0,0,1,37,1,157,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 11:10:39,1969022,8,7,1048.0,1429.0,581.0,0.0,131.0,196.1515449121637,1149.0,0.0,204.1428571428571,420.4990798925441,1257.9849285584417,7.617995126514584,140644.42857142855,246005.5063835624,953736.0,3.0,1969022.0,281288.8571428572,395808.6000945527,1168608.0,3.0,1812575.0,302095.8333333333,320025.2468274443,953736.0,157619.0,0,0,0,0,172,152,4.062930734141111,3.5550643923734726,0.0,1149.0,154.8125,302.85116669193576,91718.82916666663,0,0,0,1,0,0,0,0,0.0,165.13333333333333,131.0,204.1428571428572,0,0,0,0,0,0,8,1048,7,1429,8192,62952,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,22/02/2018 09:44:27,5551430,4,4,97.0,231.0,97.0,0.0,24.25,48.5,231.0,0.0,57.75,115.5,59.0838756861,1.4410701387,793061.428571429,2075952.65580286,5500690.0,39.0,50740.0,16913.3333333333,29039.3034064754,50445.0,107.0,5551281.0,1850427.0,3204617.02177327,5550800.0,197.0,0,0,0,0,92,92,0.7205350693,0.7205350693,0.0,231.0,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1.0,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,6,20/02/2018 04:45:16,157054,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.101710239790137,78527.0,110932.32604610796,156968.0,86.0,157054.0,157054.0,0.0,157054.0,157054.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,24,12.734473493193423,6.367236746596712,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,65535,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,28/02/2018 10:45:29,55914,2,2,80.0,292.0,40.0,40.0,40.0,0.0,146.0,146.0,146.0,0.0,6653.074364,71.53843402,18638.0,18101.18032,36175.0,21.0,19718.0,19718.0,0.0,19718.0,19718.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,16,16,35.76921701,35.76921701,40.0,146.0,82.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1.0,103.0,40.0,146.0,0,0,0,0,0,0,2,80,2,292,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,20/02/2018 01:43:14,35700,5,7,931.0,1204.0,517.0,0.0,186.2,238.907304199767,1013.0,0.0,172.0,375.4202090102946,59803.92156862745,336.1344537815126,3245.4545454545464,5394.444649148536,12660.0,0.0,24277.0,6069.25,6872.621497652843,12862.0,130.0,24600.0,4100.0,6242.3961425081,12845.0,0.0,0,0,0,0,112,152,140.05602240896357,196.078431372549,0.0,1013.0,164.23076923076923,303.28153967508854,91979.69230769233,0,0,1,1,0,0,0,1,1.0,177.91666666666666,186.2,172.0,0,0,0,0,0,0,5,931,7,1204,8192,62,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,14/02/2018 04:44:05,3149707,9,27,1349.0,5927.0,485.0,0.0,149.8888888889,206.2107201653,1460.0,0.0,219.5185185185,472.0958483491,2310.05614173,11.429634566,89991.6285714286,483772.102832527,2869312.0,0.0,3149707.0,393713.375,1001101.2067604,2869312.0,314.0,206943.0,7959.3461538462,12119.9135737589,36568.0,0.0,0,0,0,0,192,552,2.8574086415,8.5722259245,0.0,1460.0,196.6486486486,415.2439186936,172427.512012012,0,0,0,1,0,0,0,0,3.0,202.1111111111,149.8888888889,219.5185185185,0,0,0,0,0,0,9,1349,27,5927,8192,256,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,23/02/2018 11:59:53,4761986,3,1,54.0,0.0,53.0,0.0,18.0,30.3150127824,0.0,0.0,0.0,0.0,11.3398065429,0.8399856698,1587328.66666667,2723096.51043005,4731641.0,21.0,4761986.0,2380993.0,3367202.89403059,4761965.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,32,0.6299892524,0.2099964175,0.0,53.0,11.0,23.4840371316,551.5,0,0,0,0,1,0,0,0,0.0,13.75,18.0,0.0,0,0,0,0,0,0,3,54,1,0,310,1371,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,20/02/2018 11:24:19,1501013,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.997300489735932,300202.6,194523.3598332088,513722.0,158088.0,1342925.0,671462.5,574.8778131046631,671869.0,671056.0,1342819.0,671409.5,566.3925317304246,671810.0,671009.0,0,0,0,0,92,60,1.998650244867966,1.998650244867966,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,20/02/2018 10:47:20,26655441,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075031585,26700000.0,0.0,26700000.0,26700000.0,26700000.0,26700000.0,0.0,26700000.0,26700000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.075031585,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,26700000.0,0.0,26700000.0,26700000.0
443,6,28/02/2018 12:40:29,127,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15748.031496063,127.0,0.0,127.0,127.0,127.0,127.0,0.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,15748.031496063,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59386,6,16/02/2018 01:46:24,4325460,5,4,935.0,710.0,935.0,0.0,187.0,418.1447118,355.0,0.0,177.5,204.9593456,380.306372,2.080703555,540682.5,1426392.92,4065515.0,6.0,4325460.0,1081365.0,1992877.547,4065521.0,25.0,252115.0,84038.33333,124935.5671,227644.0,321.0,0,0,0,0,168,136,1.15594642,0.924757136,0.0,935.0,164.5,308.3418918,95074.72222,0,0,0,0,1,0,0,0,0.0,182.7777778,187.0,177.5,0,0,0,0,0,0,5,935,4,710,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,20/02/2018 01:48:07,5444080,8,6,354.0,3702.0,197.0,0.0,44.25,75.57541172327714,1460.0,0.0,617.0,681.2056958070741,745.0294631967201,2.5716007112312824,418775.3846153846,1461381.4344394335,5282100.0,0.0,5444080.0,777725.7142857143,1986519.4051438908,5282100.0,11.0,67956.0,13591.2,18022.28211686855,35397.0,0.0,0,0,0,0,172,132,1.46948612070359,1.1021145905276926,0.0,1460.0,270.4,504.49717541330193,254517.4,0,0,1,1,0,0,0,1,0.0,289.7142857142857,44.25,617.0,0,0,0,0,0,0,8,354,6,3702,8192,946,3,20,161969.0,0.0,161969.0,161969.0,5282100.0,0.0,5282100.0,5282100.0
53,17,23/02/2018 02:03:43,119749,2,2,84.0,194.0,42.0,42.0,42.0,0.0,97.0,97.0,97.0,0.0,2321.5225179334,33.4032016969,39916.3333333333,43956.0327638122,87037.0,20.0,32692.0,32692.0,0.0,32692.0,32692.0,20.0,20.0,0.0,20.0,20.0,0,0,0,0,16,16,16.7016008484,16.7016008484,42.0,97.0,64.0,30.1247406628,907.5,0,0,0,0,0,0,0,0,1.0,80.0,42.0,97.0,0,0,0,0,0,0,2,84,2,194,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,20/02/2018 10:54:22,14169142,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141151807,14200000.0,0.0,14200000.0,14200000.0,14200000.0,14200000.0,0.0,14200000.0,14200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.141151807,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,14200000.0,0.0,14200000.0,14200000.0
53,17,20/02/2018 10:58:31,966,1,1,30.0,46.0,30.0,30.0,30.0,0.0,46.0,46.0,46.0,0.0,78674.94824016564,2070.393374741201,966.0,0.0,966.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1035.1966873706006,1035.1966873706006,30.0,46.0,35.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,53.0,30.0,46.0,0,0,0,0,0,0,1,30,1,46,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 12:58:49,841,1,1,33.0,49.0,33.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,97502.97265160525,2378.1212841854936,841.0,0.0,841.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1189.0606420927468,1189.0606420927468,33.0,49.0,38.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,57.5,33.0,49.0,0,0,0,0,0,0,1,33,1,49,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,15/02/2018 09:55:20,55751,5,3,350.0,662.0,350.0,0.0,70.0,156.524758425,662.0,0.0,220.6666666667,382.2058782035,18152.1407687754,143.4951839429,7964.4285714286,20657.923192302,54811.0,5.0,55751.0,13937.75,27249.9866467857,54811.0,22.0,664.0,332.0,32.5269119346,355.0,309.0,0,0,0,0,168,104,89.6844899643,53.8106939786,0.0,662.0,112.4444444444,236.3657711636,55868.7777777778,0,0,0,1,0,0,0,0,0.0,126.5,70.0,220.6666666667,0,0,0,0,0,0,5,350,3,662,26883,219,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53401,6,23/02/2018 02:48:17,86051572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232418764,86051572.0,0.0,86051572.0,86051572.0,86051572.0,86051572.0,0.0,86051572.0,86051572.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0232418764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62558,-1,0,20,0.0,0.0,0.0,0.0,86051572.0,0.0,86051572.0,86051572.0
80,6,22/02/2018 08:30:15,6459749,4,4,97.0,231.0,97.0,0.0,24.25,48.5,231.0,0.0,57.75,115.5,50.7759666823,1.2384382118,922821.285714286,2414344.43291491,6397797.0,39.0,61952.0,20650.6666666667,35464.9052632787,61602.0,148.0,6459586.0,2153195.33333333,3728905.91500407,6458965.0,232.0,0,0,0,0,92,92,0.6192191059,0.6192191059,0.0,231.0,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1.0,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8080,6,02/03/2018 03:44:52,665,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.518797,665.0,0.0,665.0,665.0,665.0,665.0,0.0,665.0,665.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3007.518797,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 11:39:08,410,1,1,30.0,62.0,30.0,30.0,30.0,0.0,62.0,62.0,62.0,0.0,224390.24390243905,4878.048780487805,410.0,0.0,410.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2439.0243902439024,2439.0243902439024,30.0,62.0,40.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,61.0,30.0,62.0,0,0,0,0,0,0,1,30,1,62,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,21/02/2018 02:30:42,1362,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.428781,1362.0,0.0,1362.0,1362.0,1362.0,1362.0,0.0,1362.0,1362.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1468.428781,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
